,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
42,2020-03-24,194.70616915836973,5325.367275316697,18044.149761552264,194.70616915836973,194.70616915836973,11547.527955698733,11547.527955698733,11547.527955698733,-27.55838875437973,-27.55838875437973,-27.55838875437973,11575.086344453113,11575.086344453113,11575.086344453113,0.0,0.0,0.0,11742.234124857103
43,2020-03-25,296.0529038565606,5481.6735010918865,18842.192196526088,296.0529038565606,296.0529038565606,11775.102574000282,11775.102574000282,11775.102574000282,108.63381918233874,108.63381918233874,108.63381918233874,11666.468754817943,11666.468754817943,11666.468754817943,0.0,0.0,0.0,12071.155477856842
44,2020-03-26,397.39963855475065,5437.243443150468,18301.656542742345,397.39963855475065,397.39963855475065,11704.7029165022,11704.7029165022,11704.7029165022,-34.96325306835344,-34.96325306835344,-34.96325306835344,11739.666169570553,11739.666169570553,11739.666169570553,0.0,0.0,0.0,12102.10255505695
45,2020-03-27,498.74637325294077,5844.088240873274,18660.38884070594,498.74637325294077,498.74637325294077,11799.200921041507,11799.200921041507,11799.200921041507,6.2465536648263615,6.2465536648263615,6.2465536648263615,11792.954367376682,11792.954367376682,11792.954367376682,0.0,0.0,0.0,12297.947294294449
46,2020-03-28,600.0931079511308,5692.268991298081,18437.147832899205,600.0931079511308,600.0931079511308,11792.790074825774,11792.790074825774,11792.790074825774,-32.19119411969414,-32.19119411969414,-32.19119411969414,11824.981268945468,11824.981268945468,11824.981268945468,0.0,0.0,0.0,12392.883182776905
47,2020-03-29,701.4398426493217,5765.899534556186,18925.39906963209,701.4398426493217,701.4398426493217,11775.05399966575,11775.05399966575,11775.05399966575,-59.74217175627502,-59.74217175627502,-59.74217175627502,11834.796171422024,11834.796171422024,11834.796171422024,0.0,0.0,0.0,12476.49384231507
48,2020-03-30,802.7865773475118,6461.7435819839,19083.853612673905,802.7865773475118,802.7865773475118,11861.442177409632,11861.442177409632,11861.442177409632,39.574634850856384,39.574634850856384,39.574634850856384,11821.867542558775,11821.867542558775,11821.867542558775,0.0,0.0,0.0,12664.228754757143
49,2020-03-31,904.1333120457026,6728.009810366326,19071.531850912215,904.1333120457026,904.1333120457026,11758.530673721501,11758.530673721501,11758.530673721501,-27.558388754428353,-27.558388754428353,-27.558388754428353,11786.08906247593,11786.08906247593,11786.08906247593,0.0,0.0,0.0,12662.663985767203
50,2020-04-01,1005.480046743892,6372.346681680165,19007.505714843617,1005.480046743892,1005.480046743892,11836.407751607703,11836.407751607703,11836.407751607703,108.63381918230488,108.63381918230488,108.63381918230488,11727.773932425398,11727.773932425398,11727.773932425398,0.0,0.0,0.0,12841.887798351596
51,2020-04-02,1106.8267814420828,5916.825466376503,19711.05156448379,1106.8267814420828,1106.8267814420828,11612.674544415815,11612.674544415815,11612.674544415815,-34.96325306860612,-34.96325306860612,-34.96325306860612,11647.637797484422,11647.637797484422,11647.637797484422,0.0,0.0,0.0,12719.501325857898
52,2020-04-03,1208.173516140273,6190.71426133523,19275.859486078956,1208.173516140273,1208.173516140273,11553.017498094187,11553.017498094187,11553.017498094187,6.246553665128445,6.246553665128445,6.246553665128445,11546.770944429058,11546.770944429058,11546.770944429058,0.0,0.0,0.0,12761.19101423446
53,2020-04-04,1309.5202508384639,6085.61135656825,19034.296102306434,1309.5202508384639,1309.5202508384639,11394.409534361466,11394.409534361466,11394.409534361466,-32.19119411911783,-32.19119411911783,-32.19119411911783,11426.600728480586,11426.600728480586,11426.600728480586,0.0,0.0,0.0,12703.92978519993
54,2020-04-05,1410.8669855366538,5890.558237035304,19517.73567214953,1410.8669855366538,1410.8669855366538,11229.1032734188,11229.1032734188,11229.1032734188,-59.74217175639419,-59.74217175639419,-59.74217175639419,11288.845445175195,11288.845445175195,11288.845445175195,0.0,0.0,0.0,12639.970258955453
55,2020-04-06,1512.213720234844,5761.300113395791,19044.86351823378,1512.213720234844,1512.213720234844,11175.035724048257,11175.035724048257,11175.035724048257,39.574634851232496,39.574634851232496,39.574634851232496,11135.461089197024,11135.461089197024,11135.461089197024,0.0,0.0,0.0,12687.249444283101
56,2020-04-07,1613.5604549330342,6330.130662284198,19097.605357738397,1613.5604549330342,1613.5604549330342,10941.024235819115,10941.024235819115,10941.024235819115,-27.558388754423195,-27.558388754423195,-27.558388754423195,10968.582624573539,10968.582624573539,10968.582624573539,0.0,0.0,0.0,12554.58469075215
57,2020-04-08,1714.9071896312248,6172.56261940613,19063.600770723027,1714.9071896312248,1714.9071896312248,10899.095344617635,10899.095344617635,10899.095344617635,108.6338191823743,108.6338191823743,108.6338191823743,10790.461525435261,10790.461525435261,10790.461525435261,0.0,0.0,0.0,12614.00253424886
58,2020-04-09,1816.253924329415,5694.313429409766,18381.645363865122,1816.253924329415,1816.253924329415,10568.438177101592,10568.438177101592,10568.438177101592,-34.96325306857269,-34.96325306857269,-34.96325306857269,10603.401430170165,10603.401430170165,10603.401430170165,0.0,0.0,0.0,12384.692101431006
59,2020-04-10,1917.6006597678063,6113.460898470771,18852.98610349727,1917.6006597678063,1917.6006597678063,10415.940336019694,10415.940336019694,10415.940336019694,6.246553665430535,6.246553665430535,6.246553665430535,10409.693782354265,10409.693782354265,10409.693782354265,0.0,0.0,0.0,12333.5409957875
60,2020-04-11,2018.947395206197,6143.167126243304,19207.880410041507,2018.947395206197,2018.947395206197,10179.36411475558,10179.36411475558,10179.36411475558,-32.191194119474034,-32.191194119474034,-32.191194119474034,10211.555308875055,10211.555308875055,10211.555308875055,0.0,0.0,0.0,12198.311509961777
61,2020-04-12,2120.294130644588,5580.578243619295,18371.92252717783,2120.294130644588,2120.294130644588,9951.32693854353,9951.32693854353,9951.32693854353,-59.74217175648199,-59.74217175648199,-59.74217175648199,10011.069110300014,10011.069110300014,10011.069110300014,0.0,0.0,0.0,12071.621069188119
62,2020-04-13,2221.640866082978,5315.243990135234,18458.953402091935,2221.640866082978,2221.640866082978,9849.705648213385,9849.705648213385,9849.705648213385,39.57463485104186,39.57463485104186,39.57463485104186,9810.131013362343,9810.131013362343,9810.131013362343,0.0,0.0,0.0,12071.346514296363
63,2020-04-14,2322.9876015213686,5811.739922546082,18563.435806369613,2322.9876015213686,2322.9876015213686,9582.844275580937,9582.844275580937,9582.844275580937,-27.558388754418026,-27.558388754418026,-27.558388754418026,9610.402664335354,9610.402664335354,9610.402664335354,0.0,0.0,0.0,11905.831877102306
64,2020-04-15,2424.334336959759,5099.98029651942,18008.645220931336,2424.334336959759,2424.334336959759,9521.906449558926,9521.906449558926,9521.906449558926,108.63381918234042,108.63381918234042,108.63381918234042,9413.272630376585,9413.272630376585,9413.272630376585,0.0,0.0,0.0,11946.240786518685
65,2020-04-16,2525.6810723981507,5229.572227261578,18294.476582034833,2525.6810723981507,2525.6810723981507,9184.86327683541,9184.86327683541,9184.86327683541,-34.96325306836466,-34.96325306836466,-34.96325306836466,9219.826529903774,9219.826529903774,9219.826529903774,0.0,0.0,0.0,11710.54434923356
66,2020-04-17,2627.0278078365395,5031.607540546725,17569.257502727152,2627.0278078365395,2627.0278078365395,9037.073493686305,9037.073493686305,9037.073493686305,6.246553664908195,6.246553664908195,6.246553664908195,9030.826940021398,9030.826940021398,9030.826940021398,0.0,0.0,0.0,11664.101301522844
67,2020-04-18,2728.374543274931,5313.967363241123,18096.2034399491,2728.374543274931,2728.374543274931,8814.512342843667,8814.512342843667,8814.512342843667,-32.19119411891686,-32.19119411891686,-32.19119411891686,8846.703536962585,8846.703536962585,8846.703536962585,0.0,0.0,0.0,11542.886886118598
68,2020-04-19,2829.721278713322,4633.870890053399,17316.988236509515,2829.721278713322,2829.721278713322,8607.811451115376,8607.811451115376,8607.811451115376,-59.742171756159074,-59.742171756159074,-59.742171756159074,8667.553622871535,8667.553622871535,8667.553622871535,0.0,0.0,0.0,11437.532729828697
