,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
686,2022-10-31,3952.5221548941586,3665.1742770671653,3947.096313890959,3952.5221548941586,3952.5221548941586,-143.8165605412621,-143.8165605412621,-143.8165605412621,-52.24813709100746,-52.24813709100746,-52.24813709100746,-91.56842345025463,-91.56842345025463,-91.56842345025463,0.0,0.0,0.0,3808.7055943528967
687,2022-11-01,3953.238392344926,3682.5795669712224,3959.855877315845,3953.238392344926,3953.238392344926,-138.86963641779056,-138.86963641779056,-138.86963641779056,-50.974414377420274,-50.974414377420274,-50.974414377420274,-87.89522204037029,-87.89522204037029,-87.89522204037029,0.0,0.0,0.0,3814.3687559271357
688,2022-11-02,3953.954629795693,3684.6749307870523,3949.6494540881163,3953.954629795693,3953.954629795693,-134.4018073774161,-134.4018073774161,-134.4018073774161,-50.573483632905216,-50.573483632905216,-50.573483632905216,-83.8283237445109,-83.8283237445109,-83.8283237445109,0.0,0.0,0.0,3819.552822418277
689,2022-11-03,3954.6708672464606,3683.891309705027,3967.599116620548,3954.6708672464606,3954.6708672464606,-131.4038603131268,-131.4038603131268,-131.4038603131268,-52.028125043013205,-52.028125043013205,-52.028125043013205,-79.37573527011362,-79.37573527011362,-79.37573527011362,0.0,0.0,0.0,3823.267006933334
690,2022-11-04,3955.3871046972276,3688.7978623657937,3974.910545391906,3955.3871046972276,3955.3871046972276,-125.91866662352083,-125.91866662352083,-125.91866662352083,-51.36614011647383,-51.36614011647383,-51.36614011647383,-74.552526507047,-74.552526507047,-74.552526507047,0.0,0.0,0.0,3829.4684380737067
691,2022-11-07,3957.5358170495288,3707.8748270012197,3980.3530636283936,3957.5358170495288,3957.5358170495288,-110.36228380306245,-110.36228380306245,-110.36228380306245,-52.2481370906036,-52.2481370906036,-52.2481370906036,-58.11414671245887,-58.11414671245887,-58.11414671245887,0.0,0.0,0.0,3847.1735332464664
692,2022-11-08,3958.252054500296,3712.0343270047547,3987.4035341502527,3958.252054500296,3958.252054500296,-103.07068791717859,-103.07068791717859,-103.07068791717859,-50.974414377438485,-50.974414377438485,-50.974414377438485,-52.096273539740096,-52.096273539740096,-52.096273539740096,0.0,0.0,0.0,3855.1813665831173
693,2022-11-09,3958.9682919510633,3726.3511634270503,3999.8669846281523,3958.9682919510633,3958.9682919510633,-96.45642045760435,-96.45642045760435,-96.45642045760435,-50.573483632905194,-50.573483632905194,-50.573483632905194,-45.88293682469915,-45.88293682469915,-45.88293682469915,0.0,0.0,0.0,3862.511871493459
694,2022-11-10,3959.6845294018303,3729.5889381246743,3997.4975221864306,3959.6845294018303,3959.6845294018303,-91.55408338650412,-91.55408338650412,-91.55408338650412,-52.02812504306536,-52.02812504306536,-52.02812504306536,-39.525958343438745,-39.525958343438745,-39.525958343438745,0.0,0.0,0.0,3868.130446015326
695,2022-11-11,3960.400766852598,3743.554610991771,4027.6793724168597,3960.400766852598,3960.400766852598,-84.44725988164294,-84.44725988164294,-84.44725988164294,-51.36614011647791,-51.36614011647791,-51.36614011647791,-33.08111976516502,-33.08111976516502,-33.08111976516502,0.0,0.0,0.0,3875.953506970955
696,2022-11-14,3962.5494792048994,3753.4634246083124,4034.2941500000957,3962.5494792048994,3962.5494792048994,-66.06527882442089,-66.06527882442089,-66.06527882442089,-52.24813709072877,-52.24813709072877,-52.24813709072877,-13.817141733692125,-13.817141733692125,-13.817141733692125,0.0,0.0,0.0,3896.4842003804783
697,2022-11-15,3963.265716655667,3773.377601079313,4050.910399376732,3963.265716655667,3963.265716655667,-58.59918071992375,-58.59918071992375,-58.59918071992375,-50.9744143773174,-50.9744143773174,-50.9744143773174,-7.624766342606355,-7.624766342606355,-7.624766342606355,0.0,0.0,0.0,3904.666535935743
698,2022-11-16,3963.9819541064335,3770.0062868114364,4047.5397708253104,3963.9819541064335,3963.9819541064335,-52.22245442337376,-52.22245442337376,-52.22245442337376,-50.57348363290517,-50.57348363290517,-50.57348363290517,-1.6489707904685822,-1.6489707904685822,-1.6489707904685822,0.0,0.0,0.0,3911.75949968306
699,2022-11-17,3964.6981915572005,3776.7865693103363,4059.816393125364,3964.6981915572005,3964.6981915572005,-47.97651535721628,-47.97651535721628,-47.97651535721628,-52.02812504304358,-52.02812504304358,-52.02812504304358,4.051609685827308,4.051609685827308,4.051609685827308,0.0,0.0,0.0,3916.7216761999844
700,2022-11-18,3965.414429007968,3779.425788466397,4057.8387079807544,3965.414429007968,3965.414429007968,-41.94457513072652,-41.94457513072652,-41.94457513072652,-51.36614011675455,-51.36614011675455,-51.36614011675455,9.42156498602802,9.42156498602802,9.42156498602802,0.0,0.0,0.0,3923.4698538772413
